COMPUTED FEM SOLUTION:
phi[3885] = 4.50995
phi[3886] = 4.55008
phi[3887] = 4.59019
phi[3888] = 4.6303
phi[3889] = 4.67041
phi[3890] = 4.71051
phi[3891] = 4.7506
phi[3892] = 4.79068
phi[3893] = 4.83076
phi[3894] = 4.87084
phi[3895] = 4.91091
phi[3896] = 4.95098
phi[3897] = 4.99104
phi[3898] = 5.03109
phi[3899] = 5.07115
phi[3900] = 5.11119
phi[3901] = 5.15124
phi[3902] = 5.19128
phi[3903] = 5.23131
phi[3904] = 5.27134
phi[3905] = 5.31137
phi[3906] = 5.35139
phi[3907] = 5.39141
phi[3908] = 5.43143
phi[3909] = 5.47144
phi[3910] = 5.51145
phi[3911] = 5.55146
phi[3912] = 5.59146
phi[3913] = -4.83534
phi[3914] = -4.80535
phi[3915] = -4.77537
phi[3916] = -4.7454
phi[3917] = -4.71545
phi[3918] = -4.68552
phi[3919] = -4.65559
phi[3920] = -4.62568
phi[3921] = -4.59579
phi[3922] = -4.5659
phi[3923] = -4.53604
phi[3924] = -4.50618
phi[3925] = -4.47635
phi[3926] = -4.44652
phi[3927] = -4.41671
phi[3928] = -4.38692
phi[3929] = -4.35714
phi[3930] = -4.32738
phi[3931] = -4.29763
phi[3932] = -4.2679
phi[3933] = -4.23818
phi[3934] = -4.20849
phi[3935] = -4.1788
phi[3936] = -4.14914
phi[3937] = -4.11949
phi[3938] = -4.08986
phi[3939] = -4.06025
phi[3940] = -4.03066
phi[3941] = -4.00109
phi[3942] = -3.97153
phi[3943] = -3.942
phi[3944] = -3.91248
phi[3945] = -3.88299
phi[3946] = -3.85352
phi[3947] = -3.82407
phi[3948] = -3.79464
phi[3949] = -3.76524
phi[3950] = -3.73586
phi[3951] = -3.7065
phi[3952] = -3.67717
phi[3953] = -3.64786
phi[3954] = -3.61858
phi[3955] = -3.58933
phi[3956] = -3.5601
phi[3957] = -3.53091
phi[3958] = -3.50174
phi[3959] = -3.4726
phi[3960] = -3.4435
phi[3961] = -3.41443
phi[3962] = -3.38539
phi[3963] = -3.35638
phi[3964] = -3.32741
phi[3965] = -3.29848
phi[3966] = -3.26959
phi[3967] = -3.24073
phi[3968] = -3.21192
phi[3969] = -3.18315
phi[3970] = -3.15442
phi[3971] = -3.12573
phi[3972] = -3.09709
phi[3973] = -3.0685
phi[3974] = -3.03996
phi[3975] = -3.01147
phi[3976] = -2.98304
phi[3977] = -2.95466
phi[3978] = -2.92634
phi[3979] = -2.89807
phi[3980] = -2.86987
phi[3981] = -2.84173
phi[3982] = -2.81366
phi[3983] = -2.78566
phi[3984] = -2.75773
phi[3985] = -2.72987
phi[3986] = -2.70209
phi[3987] = -2.67439
phi[3988] = -2.64678
phi[3989] = -2.61925
phi[3990] = -2.59181
phi[3991] = -2.56446
phi[3992] = -2.53721
phi[3993] = -2.51007
phi[3994] = -2.48303
phi[3995] = -2.4561
phi[3996] = -2.42928
phi[3997] = -2.40258
phi[3998] = -2.37601
phi[3999] = -2.34956
phi[4000] = -2.32325
phi[4001] = -2.29708
phi[4002] = -2.27105
phi[4003] = -2.24518
phi[4004] = -2.21945
phi[4005] = -2.19389
phi[4006] = -2.16849
phi[4007] = -2.14327
phi[4008] = -2.11822
phi[4009] = -2.09335
phi[4010] = -2.06866
phi[4011] = -2.04417
phi[4012] = -2.01987
phi[4013] = -1.99576
phi[4014] = -1.96979
phi[4015] = -1.94376
phi[4016] = -1.91766
phi[4017] = -1.8915
phi[4018] = -1.86525
phi[4019] = -1.83892
phi[4020] = -1.8125
phi[4021] = -1.78597
phi[4022] = -1.75935
phi[4023] = -1.73262
phi[4024] = -1.70578
phi[4025] = -1.67883
phi[4026] = -1.65175
phi[4027] = -1.62456
phi[4028] = -1.59725
phi[4029] = -1.5698
phi[4030] = -1.54224
phi[4031] = -1.51454
phi[4032] = -1.4867
phi[4033] = -1.45874
phi[4034] = -1.43063
phi[4035] = -1.40239
phi[4036] = -1.37401
phi[4037] = -1.34549
phi[4038] = -1.31682
phi[4039] = -1.28801
phi[4040] = -1.25906
phi[4041] = -1.22995
phi[4042] = -1.2007
phi[4043] = -1.17129
phi[4044] = -1.14174
phi[4045] = -1.11202
phi[4046] = -1.08216
phi[4047] = -1.05213
phi[4048] = -1.02194
phi[4049] = -0.991596
phi[4050] = -0.961086
phi[4051] = -0.93041
phi[4052] = -0.899568
phi[4053] = -0.868556
phi[4054] = -0.837373
phi[4055] = -0.806016
phi[4056] = -0.774484
phi[4057] = -0.742774
phi[4058] = -0.710883
phi[4059] = -0.678808
phi[4060] = -0.646548
phi[4061] = -0.6141
phi[4062] = -0.581459
phi[4063] = -0.548624
phi[4064] = -0.515592
phi[4065] = -0.482358
phi[4066] = -0.448919
phi[4067] = -0.415272
phi[4068] = -0.381412
phi[4069] = -0.347337
phi[4070] = -0.31304
phi[4071] = -0.278519
phi[4072] = -0.243768
phi[4073] = -0.208782
phi[4074] = -0.173556
phi[4075] = -0.138085
phi[4076] = -0.102362
phi[4077] = -0.0663813
phi[4078] = -0.0301366
phi[4079] = 0.00637933
phi[4080] = 0.0431739
phi[4081] = 0.0802549
phi[4082] = 0.117631
phi[4083] = 0.155311
phi[4084] = 0.193304
phi[4085] = 0.231621
phi[4086] = 0.270272
phi[4087] = 0.30927
phi[4088] = 0.348626
phi[4089] = 0.388356
phi[4090] = 0.428472
phi[4091] = 0.468991
phi[4092] = 0.509929
phi[4093] = 0.551305
phi[4094] = 0.593138
phi[4095] = 0.635449
phi[4096] = 0.67826
phi[4097] = 0.721594
phi[4098] = 0.765476
phi[4099] = 0.809929
phi[4100] = 0.854978
phi[4101] = 0.900645
phi[4102] = 0.946947
phi[4103] = 0.993895
phi[4104] = 1.04149
phi[4105] = 1.0897
phi[4106] = 1.13848
phi[4107] = 1.18776
phi[4108] = 1.23742
phi[4109] = 1.28728
phi[4110] = 1.33717
phi[4111] = 1.38687
phi[4112] = 1.4362
phi[4113] = 1.48503
phi[4114] = 1.52909
phi[4115] = 1.57335
phi[4116] = 1.61772
phi[4117] = 1.66213
phi[4118] = 1.70649
phi[4119] = 1.75077
phi[4120] = 1.79493
phi[4121] = 1.83893
phi[4122] = 1.88276
phi[4123] = 1.92642
phi[4124] = 1.9699
phi[4125] = 2.0132
phi[4126] = 2.05633
phi[4127] = 2.09929
phi[4128] = 2.14209
phi[4129] = 2.18474
phi[4130] = 2.22725
phi[4131] = 2.26961
phi[4132] = 2.31185
phi[4133] = 2.35396
phi[4134] = 2.39596
phi[4135] = 2.43784
phi[4136] = 2.47963
phi[4137] = 2.52132
phi[4138] = 2.56292
phi[4139] = 2.60443
phi[4140] = 2.64586
phi[4141] = 2.68722
phi[4142] = 2.7285
phi[4143] = 2.76972
phi[4144] = 2.81087
phi[4145] = 2.85196
phi[4146] = 2.893
phi[4147] = 2.93398
phi[4148] = 2.97491
phi[4149] = 3.01579
phi[4150] = 3.05663
phi[4151] = 3.09743
phi[4152] = 3.13818
phi[4153] = 3.1789
phi[4154] = 3.21958
phi[4155] = 3.26022
phi[4156] = 3.30084
phi[4157] = 3.34142
phi[4158] = 3.38197
phi[4159] = 3.4225
phi[4160] = 3.463
phi[4161] = 3.50348
phi[4162] = 3.54393
phi[4163] = 3.58436
phi[4164] = 3.62476
phi[4165] = 3.66515
phi[4166] = 3.70552
phi[4167] = 3.74587
phi[4168] = 3.7862
phi[4169] = 3.82652
phi[4170] = 3.86682
phi[4171] = 3.9071
phi[4172] = 3.94737
phi[4173] = 3.98763
phi[4174] = 4.02787
phi[4175] = 4.06811
phi[4176] = 4.10833
phi[4177] = 4.14854
phi[4178] = 4.18873
phi[4179] = 4.22892
phi[4180] = 4.2691
phi[4181] = 4.30927
phi[4182] = 4.34943
phi[4183] = 4.38958
phi[4184] = 4.42973
phi[4185] = 4.46986
phi[4186] = 4.50999
phi[4187] = 4.55011
phi[4188] = 4.59023
phi[4189] = 4.63034
phi[4190] = 4.67044
phi[4191] = 4.71054
phi[4192] = 4.75063
phi[4193] = 4.79071
phi[4194] = 4.83079
phi[4195] = 4.87087
phi[4196] = 4.91094
phi[4197] = 4.951
phi[4198] = 4.99106
phi[4199] = 5.03112
phi[4200] = 5.07117
phi[4201] = 5.11122
phi[4202] = 5.15126
phi[4203] = 5.1913
phi[4204] = 5.23133
phi[4205] = 5.27136
phi[4206] = 5.31139
phi[4207] = 5.35141
phi[4208] = 5.39143
phi[4209] = 5.43145
phi[4210] = 5.47146
phi[4211] = 5.51147
phi[4212] = 5.55148
phi[4213] = 5.59148
phi[4214] = -4.83517
phi[4215] = -4.80518
phi[4216] = -4.7752
phi[4217] = -4.74523
phi[4218] = -4.71528
phi[4219] = -4.68534
phi[4220] = -4.65542
phi[4221] = -4.62551
phi[4222] = -4.59561
phi[4223] = -4.56573
phi[4224] = -4.53586
phi[4225] = -4.506
phi[4226] = -4.47616
phi[4227] = -4.44634
phi[4228] = -4.41653
phi[4229] = -4.38673
phi[4230] = -4.35695
phi[4231] = -4.32718
phi[4232] = -4.29743
phi[4233] = -4.2677
phi[4234] = -4.23798
phi[4235] = -4.20828
phi[4236] = -4.17859
phi[4237] = -4.14892
phi[4238] = -4.11927
phi[4239] = -4.08964
phi[4240] = -4.06002
phi[4241] = -4.03042
phi[4242] = -4.00084
phi[4243] = -3.97128
phi[4244] = -3.94174
phi[4245] = -3.91222
phi[4246] = -3.88272
phi[4247] = -3.85325
phi[4248] = -3.82379
phi[4249] = -3.79435
phi[4250] = -3.76494
phi[4251] = -3.73555
phi[4252] = -3.70619
phi[4253] = -3.67684
phi[4254] = -3.64753
phi[4255] = -3.61824
phi[4256] = -3.58898
phi[4257] = -3.55974
phi[4258] = -3.53053
phi[4259] = -3.50135
phi[4260] = -3.47221
phi[4261] = -3.44309
phi[4262] = -3.414
phi[4263] = -3.38495
phi[4264] = -3.35593
phi[4265] = -3.32695
phi[4266] = -3.298
phi[4267] = -3.26909
phi[4268] = -3.24022
phi[4269] = -3.21138
phi[4270] = -3.18259
phi[4271] = -3.15384
phi[4272] = -3.12514
phi[4273] = -3.09648
phi[4274] = -3.06786
phi[4275] = -3.0393
phi[4276] = -3.01079
phi[4277] = -2.98232
phi[4278] = -2.95392
phi[4279] = -2.92556
phi[4280] = -2.89727
phi[4281] = -2.86903
phi[4282] = -2.84086
phi[4283] = -2.81275
phi[4284] = -2.78471
phi[4285] = -2.75674
phi[4286] = -2.72884
phi[4287] = -2.70102
phi[4288] = -2.67327
phi[4289] = -2.6456
phi[4290] = -2.61802
phi[4291] = -2.59053
phi[4292] = -2.56312
phi[4293] = -2.53581
phi[4294] = -2.50859
phi[4295] = -2.48148
phi[4296] = -2.45447
phi[4297] = -2.42757
phi[4298] = -2.40079
phi[4299] = -2.37412
phi[4300] = -2.34757
phi[4301] = -2.32115
phi[4302] = -2.29486
phi[4303] = -2.26871
phi[4304] = -2.2427
phi[4305] = -2.21683
phi[4306] = -2.19111
phi[4307] = -2.16555
phi[4308] = -2.14015
phi[4309] = -2.1149
phi[4310] = -2.08983
phi[4311] = -2.06493
phi[4312] = -2.0402
phi[4313] = -2.01565
phi[4314] = -1.99129
phi[4315] = -1.96506
phi[4316] = -1.93878
phi[4317] = -1.91244
phi[4318] = -1.88603
phi[4319] = -1.85954
phi[4320] = -1.83298
phi[4321] = -1.80633
phi[4322] = -1.77959
phi[4323] = -1.75275
phi[4324] = -1.72581
phi[4325] = -1.69877
phi[4326] = -1.67162
phi[4327] = -1.64436
phi[4328] = -1.61698
phi[4329] = -1.58949
phi[4330] = -1.56188
phi[4331] = -1.53414
phi[4332] = -1.50628
phi[4333] = -1.47829
phi[4334] = -1.45018
phi[4335] = -1.42193
phi[4336] = -1.39355
phi[4337] = -1.36504
phi[4338] = -1.33638
phi[4339] = -1.30759
phi[4340] = -1.27866
phi[4341] = -1.24959
phi[4342] = -1.22037
phi[4343] = -1.19101
phi[4344] = -1.1615
phi[4345] = -1.13184
phi[4346] = -1.10204
phi[4347] = -1.07207
phi[4348] = -1.04196
phi[4349] = -1.01169
phi[4350] = -0.981256
phi[4351] = -0.950665
phi[4352] = -0.919913
phi[4353] = -0.888996
phi[4354] = -0.857912
phi[4355] = -0.826661
phi[4356] = -0.795238
phi[4357] = -0.763642
phi[4358] = -0.73187
phi[4359] = -0.69992
phi[4360] = -0.667789
phi[4361] = -0.635475
phi[4362] = -0.602974
phi[4363] = -0.570283
phi[4364] = -0.5374
phi[4365] = -0.504321
phi[4366] = -0.471042
phi[4367] = -0.437561
phi[4368] = -0.403873
phi[4369] = -0.369975
phi[4370] = -0.335862
phi[4371] = -0.30153
phi[4372] = -0.266975
phi[4373] = -0.232192
phi[4374] = -0.197175
phi[4375] = -0.16192
phi[4376] = -0.126421
phi[4377] = -0.0906717
phi[4378] = -0.0546666
phi[4379] = -0.0183988
phi[4380] = 0.0181386
phi[4381] = 0.0549531
phi[4382] = 0.0920524
phi[4383] = 0.129445
phi[4384] = 0.167139
phi[4385] = 0.205146
phi[4386] = 0.243473
phi[4387] = 0.282133
phi[4388] = 0.321137
phi[4389] = 0.360497
phi[4390] = 0.400227
phi[4391] = 0.44034
phi[4392] = 0.480851
phi[4393] = 0.521777
phi[4394] = 0.563134
phi[4395] = 0.604942
phi[4396] = 0.647219
phi[4397] = 0.689985
phi[4398] = 0.733262
phi[4399] = 0.777069
phi[4400] = 0.821428
phi[4401] = 0.866358
phi[4402] = 0.911874
phi[4403] = 0.957986
phi[4404] = 1.00469
phi[4405] = 1.05199
phi[4406] = 1.09983
phi[4407] = 1.14818
phi[4408] = 1.19693
phi[4409] = 1.24598
phi[4410] = 1.29518
phi[4411] = 1.34436
phi[4412] = 1.39334
phi[4413] = 1.44199
phi[4414] = 1.49019
phi[4415] = 1.53386
phi[4416] = 1.57773
phi[4417] = 1.62171
phi[4418] = 1.66574
phi[4419] = 1.70976
phi[4420] = 1.75372
phi[4421] = 1.79758
phi[4422] = 1.84133
phi[4423] = 1.88493
phi[4424] = 1.92838
phi[4425] = 1.97168
phi[4426] = 2.01482
phi[4427] = 2.05781
phi[4428] = 2.10064
phi[4429] = 2.14333
phi[4430] = 2.18588
phi[4431] = 2.22829
phi[4432] = 2.27058
phi[4433] = 2.31274
phi[4434] = 2.35478
phi[4435] = 2.39672
phi[4436] = 2.43855
phi[4437] = 2.48029
phi[4438] = 2.52193
phi[4439] = 2.56349
phi[4440] = 2.60496
phi[4441] = 2.64636
phi[4442] = 2.68768
phi[4443] = 2.72894
phi[4444] = 2.77013
phi[4445] = 2.81125
phi[4446] = 2.85232
phi[4447] = 2.89334
phi[4448] = 2.9343
phi[4449] = 2.97521
phi[4450] = 3.01608
phi[4451] = 3.0569
phi[4452] = 3.09768
phi[4453] = 3.13842
phi[4454] = 3.17912
phi[4455] = 3.21979
phi[4456] = 3.26043
phi[4457] = 3.30103
phi[4458] = 3.3416
phi[4459] = 3.38214
phi[4460] = 3.42266
phi[4461] = 3.46315
phi[4462] = 3.50362
phi[4463] = 3.54406
phi[4464] = 3.58449
phi[4465] = 3.62489
phi[4466] = 3.66527
phi[4467] = 3.70563
phi[4468] = 3.74597
phi[4469] = 3.7863
phi[4470] = 3.82661
phi[4471] = 3.86691
phi[4472] = 3.90719
phi[4473] = 3.94745
phi[4474] = 3.98771
phi[4475] = 4.02795
phi[4476] = 4.06818
phi[4477] = 4.10839
phi[4478] = 4.1486
phi[4479] = 4.18879
phi[4480] = 4.22898
phi[4481] = 4.26916
phi[4482] = 4.30932
phi[4483] = 4.34948
phi[4484] = 4.38963
phi[4485] = 4.42977
phi[4486] = 4.46991
phi[4487] = 4.51004
phi[4488] = 4.55016
phi[4489] = 4.59027
phi[4490] = 4.63038
phi[4491] = 4.67048
phi[4492] = 4.71057
phi[4493] = 4.75066
phi[4494] = 4.79075
phi[4495] = 4.83082
phi[4496] = 4.8709
phi[4497] = 4.91097
phi[4498] = 4.95103
phi[4499] = 4.99109
phi[4500] = 5.03114
phi[4501] = 5.07119
phi[4502] = 5.11124
phi[4503] = 5.15128
phi[4504] = 5.19132
phi[4505] = 5.23136
phi[4506] = 5.27139
phi[4507] = 5.31141
phi[4508] = 5.35144
phi[4509] = 5.39145
phi[4510] = 5.43147
phi[4511] = 5.47148
phi[4512] = 5.51149
phi[4513] = 5.5515
phi[4514] = 5.5915
phi[4515] = -4.83499
phi[4516] = -4.805
phi[4517] = -4.77502
phi[4518] = -4.74505
phi[4519] = -4.7151
phi[4520] = -4.68516
phi[4521] = -4.65523
phi[4522] = -4.62532
phi[4523] = -4.59542
phi[4524] = -4.56554
phi[4525] = -4.53567
phi[4526] = -4.50581
phi[4527] = -4.47597
phi[4528] = -4.44614
phi[4529] = -4.41632
phi[4530] = -4.38653
phi[4531] = -4.35674
phi[4532] = -4.32697
phi[4533] = -4.29722
phi[4534] = -4.26748
phi[4535] = -4.23776
phi[4536] = -4.20805
phi[4537] = -4.17836
phi[4538] = -4.14869
phi[4539] = -4.11903
phi[4540] = -4.08939
phi[4541] = -4.05977
phi[4542] = -4.03017
phi[4543] = -4.00059
phi[4544] = -3.97102
phi[4545] = -3.94147
phi[4546] = -3.91195
phi[4547] = -3.88244
phi[4548] = -3.85295
phi[4549] = -3.82349
phi[4550] = -3.79405
phi[4551] = -3.76462
phi[4552] = -3.73523
phi[4553] = -3.70585
phi[4554] = -3.6765
phi[4555] = -3.64718
phi[4556] = -3.61788
phi[4557] = -3.5886
phi[4558] = -3.55935
phi[4559] = -3.53014
phi[4560] = -3.50094
phi[4561] = -3.47178
phi[4562] = -3.44265
phi[4563] = -3.41355
phi[4564] = -3.38448
phi[4565] = -3.35545
phi[4566] = -3.32645
phi[4567] = -3.29749
phi[4568] = -3.26856
phi[4569] = -3.23967
phi[4570] = -3.21081
phi[4571] = -3.182
phi[4572] = -3.15323
phi[4573] = -3.12451
phi[4574] = -3.09582
phi[4575] = -3.06719
phi[4576] = -3.0386
phi[4577] = -3.01005
phi[4578] = -2.98156
phi[4579] = -2.95313
phi[4580] = -2.92474
phi[4581] = -2.89642
phi[4582] = -2.86815
phi[4583] = -2.83994
phi[4584] = -2.81179
phi[4585] = -2.78371
phi[4586] = -2.7557
phi[4587] = -2.72776
phi[4588] = -2.69989
phi[4589] = -2.67209
phi[4590] = -2.64437
phi[4591] = -2.61673
phi[4592] = -2.58918
phi[4593] = -2.56171
phi[4594] = -2.53433
phi[4595] = -2.50705
phi[4596] = -2.47986
phi[4597] = -2.45277
phi[4598] = -2.42579
phi[4599] = -2.39891
phi[4600] = -2.37215
phi[4601] = -2.3455
phi[4602] = -2.31897
phi[4603] = -2.29256
phi[4604] = -2.26629
phi[4605] = -2.24014
phi[4606] = -2.21413
phi[4607] = -2.18826
phi[4608] = -2.16254
phi[4609] = -2.13696
phi[4610] = -2.11153
phi[4611] = -2.08626
phi[4612] = -2.06115
phi[4613] = -2.0362
phi[4614] = -2.01142
phi[4615] = -1.9868
phi[4616] = -1.96034
phi[4617] = -1.93382
phi[4618] = -1.90725
phi[4619] = -1.88062
phi[4620] = -1.85391
phi[4621] = -1.82713
phi[4622] = -1.80026
phi[4623] = -1.77331
phi[4624] = -1.74627
phi[4625] = -1.71914
phi[4626] = -1.6919
phi[4627] = -1.66456
phi[4628] = -1.63712
phi[4629] = -1.60957
phi[4630] = -1.5819
phi[4631] = -1.55413
phi[4632] = -1.52623
phi[4633] = -1.49821
phi[4634] = -1.47008
phi[4635] = -1.44182
phi[4636] = -1.41343
phi[4637] = -1.38491
phi[4638] = -1.35627
phi[4639] = -1.32749
phi[4640] = -1.29857
phi[4641] = -1.26953
phi[4642] = -1.24034
phi[4643] = -1.21101
phi[4644] = -1.18154
phi[4645] = -1.15193
phi[4646] = -1.12217
phi[4647] = -1.09227
phi[4648] = -1.06222
phi[4649] = -1.03201
phi[4650] = -1.00165
phi[4651] = -0.971138
phi[4652] = -0.940468
phi[4653] = -0.909638
phi[4654] = -0.878646
phi[4655] = -0.847491
phi[4656] = -0.81617
phi[4657] = -0.784681
phi[4658] = -0.753021
phi[4659] = -0.721188
phi[4660] = -0.689179
phi[4661] = -0.656991
phi[4662] = -0.624621
phi[4663] = -0.592068
phi[4664] = -0.559327
phi[4665] = -0.526395
phi[4666] = -0.493269
phi[4667] = -0.459946
phi[4668] = -0.426422
phi[4669] = -0.392693
phi[4670] = -0.358756
phi[4671] = -0.324606
phi[4672] = -0.290238
phi[4673] = -0.255649
phi[4674] = -0.220833
phi[4675] = -0.185786
phi[4676] = -0.150502
phi[4677] = -0.114976
phi[4678] = -0.0792013
phi[4679] = -0.0431724
phi[4680] = -0.0068824
phi[4681] = 0.0296755
phi[4682] = 0.0665085
phi[4683] = 0.103625
phi[4684] = 0.141032
phi[4685] = 0.178739
phi[4686] = 0.216756
phi[4687] = 0.255092
phi[4688] = 0.293757
phi[4689] = 0.332763
phi[4690] = 0.372123
phi[4691] = 0.411848
phi[4692] = 0.451952
phi[4693] = 0.492449
phi[4694] = 0.533356
phi[4695] = 0.574687
phi[4696] = 0.61646
phi[4697] = 0.658692
phi[4698] = 0.701402
phi[4699] = 0.744607
phi[4700] = 0.788326
phi[4701] = 0.832574
phi[4702] = 0.877365
phi[4703] = 0.92271
phi[4704] = 0.96861
phi[4705] = 1.01506
phi[4706] = 1.06204
phi[4707] = 1.10951
phi[4708] = 1.1574
phi[4709] = 1.20564
phi[4710] = 1.25411
phi[4711] = 1.30268
phi[4712] = 1.3512
phi[4713] = 1.39953
phi[4714] = 1.44756
phi[4715] = 1.4952
phi[4716] = 1.53851
phi[4717] = 1.58201
phi[4718] = 1.62564
phi[4719] = 1.66932
phi[4720] = 1.71302
phi[4721] = 1.75668
phi[4722] = 1.80027
phi[4723] = 1.84377
phi[4724] = 1.88715
phi[4725] = 1.9304
phi[4726] = 1.97352
phi[4727] = 2.0165
phi[4728] = 2.05934
phi[4729] = 2.10205
phi[4730] = 2.14462
phi[4731] = 2.18707
phi[4732] = 2.22938
phi[4733] = 2.27159
phi[4734] = 2.31367
phi[4735] = 2.35565
phi[4736] = 2.39752
phi[4737] = 2.4393
phi[4738] = 2.48098
phi[4739] = 2.52258
phi[4740] = 2.56409
phi[4741] = 2.60553
phi[4742] = 2.64689
phi[4743] = 2.68818
phi[4744] = 2.7294
phi[4745] = 2.77056
phi[4746] = 2.81166
phi[4747] = 2.8527
phi[4748] = 2.8937
phi[4749] = 2.93464
phi[4750] = 2.97553
phi[4751] = 3.01638
phi[4752] = 3.05718
phi[4753] = 3.09795
phi[4754] = 3.13867
phi[4755] = 3.17936
phi[4756] = 3.22002
phi[4757] = 3.26064
phi[4758] = 3.30123
phi[4759] = 3.34179
phi[4760] = 3.38233
phi[4761] = 3.42283
phi[4762] = 3.46331
phi[4763] = 3.50377
phi[4764] = 3.54421
phi[4765] = 3.58462
phi[4766] = 3.62502
phi[4767] = 3.66539
phi[4768] = 3.70575
phi[4769] = 3.74609
phi[4770] = 3.78641
phi[4771] = 3.82671
phi[4772] = 3.867
phi[4773] = 3.90728
phi[4774] = 3.94754
phi[4775] = 3.98779
phi[4776] = 4.02803
phi[4777] = 4.06825
phi[4778] = 4.10846
phi[4779] = 4.14867
phi[4780] = 4.18886
phi[4781] = 4.22904
phi[4782] = 4.26922
phi[4783] = 4.30938
phi[4784] = 4.34954
phi[4785] = 4.38968
phi[4786] = 4.42982
phi[4787] = 4.46996
phi[4788] = 4.51008
phi[4789] = 4.5502
phi[4790] = 4.59031
phi[4791] = 4.63042
phi[4792] = 4.67052
phi[4793] = 4.71061
phi[4794] = 4.7507
phi[4795] = 4.79078
phi[4796] = 4.83086
phi[4797] = 4.87093
phi[4798] = 4.911
phi[4799] = 4.95106
phi[4800] = 4.99112
phi[4801] = 5.03117
phi[4802] = 5.07122
phi[4803] = 5.11127
phi[4804] = 5.15131
phi[4805] = 5.19135
phi[4806] = 5.23138
phi[4807] = 5.27141
phi[4808] = 5.31144
phi[4809] = 5.35146
phi[4810] = 5.39148
phi[4811] = 5.43149
phi[4812] = 5.47151
phi[4813] = 5.51151
phi[4814] = 5.55152
phi[4815] = 5.59152
phi[4816] = -4.8348
phi[4817] = -4.8048
phi[4818] = -4.77482
phi[4819] = -4.74485
phi[4820] = -4.7149
phi[4821] = -4.68496
phi[4822] = -4.65503
phi[4823] = -4.62512
phi[4824] = -4.59522
phi[4825] = -4.56533
phi[4826] = -4.53546
phi[4827] = -4.5056
phi[4828] = -4.47576
phi[4829] = -4.44593
phi[4830] = -4.41611
phi[4831] = -4.38631
phi[4832] = -4.35652
phi[4833] = -4.32675
phi[4834] = -4.29699
phi[4835] = -4.26725
phi[4836] = -4.23753
phi[4837] = -4.20782
phi[4838] = -4.17812
phi[4839] = -4.14844
phi[4840] = -4.11878
phi[4841] = -4.08914
phi[4842] = -4.05951
phi[4843] = -4.0299
phi[4844] = -4.00031
phi[4845] = -3.97074
phi[4846] = -3.94119
phi[4847] = -3.91165
phi[4848] = -3.88214
phi[4849] = -3.85264
phi[4850] = -3.82317
phi[4851] = -3.79372
phi[4852] = -3.76429
phi[4853] = -3.73488
phi[4854] = -3.7055
phi[4855] = -3.67614
phi[4856] = -3.6468
phi[4857] = -3.61749
phi[4858] = -3.5882
phi[4859] = -3.55895
phi[4860] = -3.52971
phi[4861] = -3.50051
phi[4862] = -3.47134
phi[4863] = -3.44219
phi[4864] = -3.41308
phi[4865] = -3.38399
phi[4866] = -3.35494
phi[4867] = -3.32593
phi[4868] = -3.29694
phi[4869] = -3.268
phi[4870] = -3.23909
phi[4871] = -3.21021
phi[4872] = -3.18138
phi[4873] = -3.15259
phi[4874] = -3.12384
phi[4875] = -3.09513
phi[4876] = -3.06647
phi[4877] = -3.03785
phi[4878] = -3.00928
phi[4879] = -2.98076
phi[4880] = -2.9523
phi[4881] = -2.92388
phi[4882] = -2.89552
phi[4883] = -2.86722
phi[4884] = -2.83897
phi[4885] = -2.81079
phi[4886] = -2.78266
phi[4887] = -2.75461
phi[4888] = -2.72662
phi[4889] = -2.6987
phi[4890] = -2.67085
phi[4891] = -2.64308
phi[4892] = -2.61538
phi[4893] = -2.58777
phi[4894] = -2.56024
phi[4895] = -2.53279
phi[4896] = -2.50543
phi[4897] = -2.47817
phi[4898] = -2.451
phi[4899] = -2.42393
phi[4900] = -2.39697
phi[4901] = -2.3701
phi[4902] = -2.34335
phi[4903] = -2.31671
phi[4904] = -2.29019
phi[4905] = -2.26379
phi[4906] = -2.23751
phi[4907] = -2.21136
phi[4908] = -2.18535
phi[4909] = -2.15946
phi[4910] = -2.13372
phi[4911] = -2.10811
phi[4912] = -2.08265
phi[4913] = -2.05734
phi[4914] = -2.03218
phi[4915] = -2.00717
phi[4916] = -1.98231
phi[4917] = -1.95563
phi[4918] = -1.9289
phi[4919] = -1.90211
phi[4920] = -1.87526
phi[4921] = -1.84835
phi[4922] = -1.82136
phi[4923] = -1.79429
phi[4924] = -1.76714
phi[4925] = -1.73991
phi[4926] = -1.71258
phi[4927] = -1.68516
phi[4928] = -1.65765
phi[4929] = -1.63003
phi[4930] = -1.60231
phi[4931] = -1.57448
phi[4932] = -1.54654
phi[4933] = -1.51849
phi[4934] = -1.49033
phi[4935] = -1.46204
phi[4936] = -1.43364
phi[4937] = -1.40512
phi[4938] = -1.37647
phi[4939] = -1.34769
phi[4940] = -1.31879
phi[4941] = -1.28976
phi[4942] = -1.26059
phi[4943] = -1.23129
phi[4944] = -1.20186
phi[4945] = -1.17228
phi[4946] = -1.14257
phi[4947] = -1.11271
phi[4948] = -1.08271
phi[4949] = -1.05257
phi[4950] = -1.02227
phi[4951] = -0.99183
phi[4952] = -0.961234
phi[4953] = -0.930484
phi[4954] = -0.899577
phi[4955] = -0.868512
phi[4956] = -0.837285
phi[4957] = -0.805895
phi[4958] = -0.774339
phi[4959] = -0.742615
